"";"ID";"Host.Since";"City";"Neighbourhood.Group.Cleansed";"Latitude";"Longitude";"Zipcode";"Property.Type";"Room.Type";"Accommodates";"Bathrooms";"Bedrooms";"Beds";"Number.of.Reviews";"Review.Scores.Rating";"Reviews.per.Month";"Cancellation.Policy";"precio.total";"precio_m2_2017";"Wireless.Internet";"Kitchen";"Heating";"Essentials";"Washer";"TV";"Elevator.in.building";"Family.kid.friendly";"Iron";"Hair.dryer";"Air.conditioning";"Laptop.friendly.workspace";"Smoke.detector";"Wheelchair.accessible";"Lock.on.bedroom.door";"Free.parking.on.premises"
"5009";6462525;"26/12/14";"Madrid";"Centro";40,4236758257486;-3,69684279685634;28013;"Apartment";"Entire home/apt";3;1;0;1;126;96;5,55;"strict";154;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5010";11690240;"10/12/13";"Madrid";"Centro";40,4073247184704;-3,70066002380937;28013;"House";"Private room";2;1;1;1;5;80;0,42;"strict";153;3564;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"5011";12226430;"4/4/16";"Madrid";"Centro";40,4245351710226;-3,70368363006222;28013;"Apartment";"Entire home/apt";2;1;0;1;68;90;5,62;"moderate";153;3564;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1
"5012";2896744;"27/4/14";"Madrid";"Moncloa - Aravaca";40,4214981813991;-3,71588524756913;28008;"Apartment";"Entire home/apt";4;2;2;2;4;95;0,12;"strict";153;3029;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1
"5013";14641720;"21/3/16";"Madrid";"Chamberi";40,4304884098672;-3,70140277660608;28010;"Apartment";"Entire home/apt";2;1;0;1;42;88;5,58;"strict";153;3863;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1
"5014";12865237;"4/5/16";"Madrid";"Centro";40,407107215366;-3,70830157487431;28013;"Apartment";"Entire home/apt";4;1;1;2;12;89;1,08;"moderate";153;3564;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;1
"5015";17825059;"12/5/14";"Madrid";"Centro";40,4075831720646;-3,70050135104676;28013;"Apartment";"Entire home/apt";4;1;1;1;2;100;2;"moderate";153;3564;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1
"5016";996497;"8/2/12";"Madrid";"Chamberi";40,4332904802824;-3,69724463095756;28010;"House";"Private room";11;3;4;9;9;89;0,23;"strict";153;3863;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"5017";17051272;"30/9/16";"Madrid";"Centro";40,4078020230532;-3,69709938476893;28013;"Apartment";"Private room";2;1;1;1;3;93;1,61;"moderate";153;3564;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1
"5018";16411092;"12/7/16";"Madrid";"Hortaleza";40,4690562363217;-3,63656366044194;28043;"Apartment";"Private room";1;2;1;2;0;91,6317014057198;1,92662515566625;"flexible";153;2563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"5019";17826948;"21/3/17";"Madrid";"Centro";40,420561265837;-3,70090847872621;28013;"Apartment";"Entire home/apt";2;1;0;1;1;100;1;"moderate";153;3564;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
"5020";16295252;"8/4/15";"Madrid";"Latina";40,4124105857735;-3,73478601136864;28044;"Apartment";"Entire home/apt";3;1;2;2;4;90;1,19;"moderate";153;1712;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"5021";577563;"5/7/12";"Madrid";"Centro";40,4108787486387;-3,69739919786618;28013;"Apartment";"Entire home/apt";2;1;0;1;24;96;0,48;"strict";153;3564;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1
"5022";599977;"16/7/12";"Madrid";"Centro";40,4246918806302;-3,7087970590315;28013;"Apartment";"Entire home/apt";3;1;1;2;215;87;3,79;"strict";152;3564;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1
"5023";6791167;"23/4/12";"Madrid";"Centro";40,4065574875845;-3,69990361714596;28013;"Apartment";"Private room";2;1;2;3;23;93;1,06;"strict";152;3564;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"5024";7908181;"5/3/15";"Madrid";"Centro";40,424176970159;-3,69691442741275;28013;"Apartment";"Entire home/apt";3;1;0;2;34;88;1,81;"moderate";152;3564;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1
"5025";14929388;"31/7/12";"Madrid";"Centro";40,4281171055327;-3,70609223467313;28013;"Apartment";"Entire home/apt";2;1;0;2;3;100;0,65;"strict";152;3564;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1
"5026";7784061;"16/5/15";"Madrid";"Centro";40,410788791911;-3,70647984266984;28013;"Apartment";"Private room";2;1;1;1;110;95;5,76;"strict";152;3564;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1
"5027";3312444;"14/4/12";"Madrid";"Centro";40,4169225219038;-3,71034786321243;28013;"Apartment";"Private room";2;1;1;1;11;98;0,36;"flexible";152;3564;0;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1
"5028";16565814;"3/11/12";"Madrid";"Puente de Vallecas";40,3857664050985;-3,66888616436893;28038;"Apartment";"Entire home/apt";4;1;0;3;4;80;2,61;"flexible";152;1424;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1
"5029";1470932;"22/4/12";"Madrid";"Centro";40,4099490819974;-3,70243922365952;28013;"Apartment";"Entire home/apt";2;1;1;1;29;94;0,66;"flexible";152;3564;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1
"5030";4721837;"2/12/14";"Madrid";"Centro";40,4202457254741;-3,70969009052367;28013;"Apartment";"Entire home/apt";3;1;1;1;143;89;5,02;"moderate";152;3564;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1
"5031";17034890;"28/1/17";"Madrid";"Centro";40,4235920786481;-3,70543353769016;28013;"Apartment";"Private room";2;2;1;2;2;80;1,33;"flexible";151;3564;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1
"5032";17062319;"28/1/17";"Madrid";"Centro";40,424273913287;-3,7061245796639;28013;"Apartment";"Private room";2;2;1;1;2;100;1,43;"flexible";151;3564;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1
"5033";12333814;"20/11/15";"Madrid";"Centro";40,4246006839447;-3,70046119048765;28013;"Apartment";"Private room";3;2;1;2;11;98;1,11;"flexible";151;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5034";17081342;"28/1/17";"Madrid";"Centro";40,4243095724629;-3,70608754616746;28013;"Apartment";"Private room";2;2;1;2;2;100;1,58;"flexible";151;3564;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1
"5035";14269449;"26/7/16";"Madrid";"Centro";40,4072654177492;-3,70029271525107;28013;"Apartment";"Entire home/apt";3;1;2;2;35;85;4,38;"moderate";151;3564;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1
"5036";13321055;"1/1/16";"Madrid";"Moratalaz";40,4052386461838;-3,63819664594655;28030;"Apartment";"Entire home/apt";6;1;3;4;19;87;2,92;"moderate";151;1829;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1
"5037";17209967;"16/8/15";"Madrid";"Centro";40,4132688943184;-3,70011930524151;28013;"Apartment";"Private room";4;1;1;3;7;94;4,29;"moderate";151;3564;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1
"5038";16139533;"4/12/12";"Madrid";"Centro";40,417225572477;-3,70747633099944;28013;"Apartment";"Entire home/apt";5;2;2;2;5;100;1,97;"flexible";150;3564;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1
"5039";11565429;"7/11/15";"Madrid";"Salamanca";40,4322835896547;-3,66691343243744;28001;"Apartment";"Entire home/apt";2;1;2;1;70;91;5,3;"moderate";150;3935;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
"5040";597848;"16/7/12";"Madrid";"Chamberi";40,43430702182;-3,70517387402389;28010;"Apartment";"Entire home/apt";2;1;1;1;10;88;1,53;"strict";150;3863;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1
"5041";5725982;"20/3/15";"Madrid";"Fuencarral - El Pardo";40,5097247505334;-3,66353212392921;28029;"Apartment";"Entire home/apt";2;1;1;1;5;100;0,21;"moderate";150;2711;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0
"5042";15935454;"8/11/16";"Madrid";"Ciudad Lineal";40,4490259544498;-3,65812524486649;28037;"Apartment";"Private room";2;2;1;1;16;100;3,58;"moderate";150;2302;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1
"5043";3681786;"23/7/14";"Madrid";"Centro";40,4156271513055;-3,70760877624641;28013;"Apartment";"Entire home/apt";5;1;2;2;22;89;0,73;"moderate";150;3564;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1
"5044";11841192;"24/11/14";"Madrid";"Centro";40,4188726760418;-3,70291335948394;28013;"Apartment";"Entire home/apt";4;1;2;2;6;92;0,54;"moderate";150;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"5045";10442917;"9/11/13";"Madrid";"Salamanca";40,4236994590046;-3,67361545499783;28001;"Apartment";"Entire home/apt";4;1,5;2;4;0;91,6317014057198;1,92662515566625;"flexible";150;3935;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1
"5046";1014363;"8/2/12";"Madrid";"Salamanca";40,4211322822575;-3,66782777549389;28001;"House";"Private room";2;1;1;2;2;90;0,05;"strict";150;3935;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1
"5047";11608880;"8/5/13";"Madrid";"Centro";40,4115587482227;-3,70159068244623;28013;"Apartment";"Entire home/apt";4;2;2;2;64;92;4,9;"flexible";150;3564;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"5048";17744508;"29/8/15";"Madrid";"Centro";40,4242979574403;-3,70615708046508;28013;"Apartment";"Entire home/apt";6;1;2;4;1;100;1;"flexible";150;3564;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1
"5049";11854522;"1/3/16";"Madrid";"Centro";40,4254837149983;-3,70245934244069;28013;"Apartment";"Entire home/apt";4;2;1;2;10;98;0,8;"flexible";150;3564;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
"5050";6412588;"15/5/15";"Madrid";"Moncloa - Aravaca";40,4531468474095;-3,71738335171552;28008;"Apartment";"Private room";1;1;1;1;0;91,6317014057198;1,92662515566625;"moderate";150;3029;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0
"5051";17692216;"31/3/14";"Madrid";"Centro";40,4202971741778;-3,69764772093337;28013;"Apartment";"Private room";2;1;1;1;0;91,6317014057198;1,92662515566625;"strict";150;3564;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1
"5052";10130666;"22/12/15";"Madrid";"Centro";40,4168519182497;-3,70914394852224;28013;"Apartment";"Entire home/apt";4;1;1;1;5;95;0,41;"flexible";150;3564;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1
"5053";12978259;"11/5/16";"Madrid";"Centro";40,4136446781755;-3,70330262869028;28013;"Apartment";"Private room";8;2;2;4;2;100;0,86;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
"5054";3910587;"9/2/12";"Madrid";"Tetuan";40,4549528052091;-3,69585027751035;28020;"Apartment";"Entire home/apt";5;1;3;4;8;90;0,44;"flexible";150;2629;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
"5055";6469268;"15/5/15";"Madrid";"Moncloa - Aravaca";40,4531656379782;-3,71683355603552;28008;"Apartment";"Private room";1;1;1;1;0;91,6317014057198;1,92662515566625;"moderate";150;3029;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0
"5056";11101932;"24/4/14";"Madrid";"Salamanca";40,4248117746699;-3,67824690857523;28001;"Apartment";"Entire home/apt";5;2;2;4;10;96;0,79;"flexible";150;3935;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"5057";1014344;"8/2/12";"Madrid";"Salamanca";40,4264397779344;-3,66319114164445;28001;"Apartment";"Private room";2;2;1;2;0;91,6317014057198;1,92662515566625;"strict";150;3935;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1
"5058";177500;"17/5/11";"Madrid";"Centro";40,4276176961741;-3,70323098376527;28013;"Apartment";"Entire home/apt";2;1;1;1;6;100;0,1;"strict";150;3564;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1
"5059";14471486;"12/3/16";"Madrid";"Centro";40,4110266279421;-3,70303899216767;28013;"Apartment";"Entire home/apt";2;1;1;1;25;100;4,29;"flexible";150;3564;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
"5060";17718888;"7/2/16";"Madrid";"Centro";40,4257911299632;-3,70521366681725;28013;"Apartment";"Private room";4;1;1;2;0;91,6317014057198;1,92662515566625;"flexible";150;3564;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
"5061";1829496;"22/10/13";"Madrid";"Salamanca";40,4320136629509;-3,66672139857306;28001;"Apartment";"Entire home/apt";4;2;2;3;21;100;3,13;"flexible";150;3935;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
"5062";7022536;"2/12/14";"Madrid";"Chamberi";40,4308447412532;-3,70117742065918;28010;"Apartment";"Entire home/apt";4;1;3;3;81;82;3,77;"moderate";150;3863;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1
"5063";13749639;"7/9/14";"Madrid";"Chamberi";40,428364371476;-3,69171160765703;28010;"Condominium";"Private room";2;1;1;1;0;91,6317014057198;1,92662515566625;"moderate";150;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5064";4993334;"7/1/15";"Madrid";"Centro";40,4087866249536;-3,70455664479285;28013;"Apartment";"Private room";2;1;1;1;1;100;0,05;"flexible";150;3564;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1
"5065";14318907;"4/2/13";"Madrid";"Salamanca";40,4234415327022;-3,68042947362774;28001;"Apartment";"Entire home/apt";5;1;2;5;4;95;0,71;"moderate";150;3935;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"5066";15763419;"14/1/14";"Madrid";"Salamanca";40,4247013134537;-3,68530147158243;28001;"Apartment";"Entire home/apt";2;2;1;1;7;100;1,5;"strict";150;3935;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1
"5067";6296349;"6/5/15";"Madrid";"Salamanca";40,4231253901456;-3,69027069655697;28001;"Apartment";"Entire home/apt";4;1;1;3;2;100;0,09;"strict";150;3935;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1
"5068";837183;"3/12/12";"Madrid";"Moncloa - Aravaca";40,4269763505552;-3,71472919763814;28008;"Apartment";"Entire home/apt";4;1;0;3;80;86;1,67;"moderate";150;3029;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"5069";8045284;"25/8/15";"Madrid";"Puente de Vallecas";40,3897279126545;-3,66893716012241;28038;"House";"Entire home/apt";3;1;2;2;5;96;0,38;"flexible";150;1424;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"5070";2319136;"29/8/13";"Madrid";"Retiro";40,4075061162444;-3,67525801933983;28007;"Apartment";"Entire home/apt";5;1;2;3;14;97;0,38;"flexible";150;3404;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1
"5071";15798210;"18/11/15";"Madrid";"Centro";40,4075357323559;-3,69511800115592;28013;"Apartment";"Private room";2;1;1;1;15;100;3,49;"strict";150;3564;0;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1
"5072";6781541;"2/4/15";"Madrid";"Salamanca";40,429401028147;-3,66323904435961;28001;"Apartment";"Private room";2;1;1;1;2;91,6317014057198;0,11;"moderate";150;3935;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
"5073";13557090;"23/11/14";"Madrid";"Retiro";40,417287038532;-3,67751049959819;28007;"Apartment";"Entire home/apt";4;1;1;1;1;100;0,16;"flexible";150;3404;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
"5074";15905678;"7/11/15";"Madrid";"Centro";40,42382525168;-3,70978060016776;28013;"Apartment";"Entire home/apt";2;1;0;1;3;100;0,62;"moderate";150;3564;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;1
"5075";12978326;"11/5/16";"Madrid";"Centro";40,4133298968988;-3,70430454035271;28013;"Apartment";"Private room";8;2;3;6;20;92;2,93;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
"5076";13674971;"7/4/15";"Madrid";"Moncloa - Aravaca";40,4269178618662;-3,71434158507906;28008;"Apartment";"Entire home/apt";6;3;3;5;22;97;2,36;"strict";150;3029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"5077";9880365;"23/6/15";"Madrid";"Centro";40,4133677556151;-3,70721348020335;28013;"Apartment";"Entire home/apt";8;1;3;4;37;94;2,39;"strict";150;3564;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"5078";4647096;"23/11/14";"Madrid";"Chamberi";40,4391747090456;-3,70630892226379;28010;"Apartment";"Entire home/apt";8;2;3;5;5;96;0,24;"strict";150;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"5079";6399416;"28/12/12";"Madrid";"San Blas - Canillejas";40,4412440596861;-3,63312136938067;28022;"House";"Private room";2;1;1;1;2;60;0,12;"strict";150;1982;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1
"5080";2101315;"11/12/13";"Madrid";"Centro";40,4192744731041;-3,70194071685011;28013;"Apartment";"Entire home/apt";6;1;2;6;12;90;0,3;"moderate";150;3564;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1
"5081";3873147;"14/8/14";"Madrid";"Salamanca";40,4338653433011;-3,67117450673393;28001;"Apartment";"Entire home/apt";5;1,5;3;4;4;100;0,14;"moderate";150;3935;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
"5082";3681425;"19/9/12";"Madrid";"Centro";40,4156792991238;-3,70663937654276;28013;"Apartment";"Entire home/apt";3;1;1;2;65;94;2,11;"moderate";150;3564;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"5083";12278650;"7/4/16";"Madrid";"Centro";40,4151818708894;-3,69899578141418;28013;"Apartment";"Entire home/apt";8;2;2;4;81;93;6,81;"moderate";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5084";11776123;"12/3/16";"Madrid";"Tetuan";40,4572433199613;-3,69392314699216;28020;"Apartment";"Entire home/apt";3;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;2629;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"5085";14819428;"5/10/14";"Madrid";"Chamberi";40,437285154963;-3,71625633813364;28010;"Apartment";"Entire home/apt";5;3;3;4;2;80;0,38;"moderate";150;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5086";9639977;"5/9/13";"Madrid";"Centro";40,4146632689181;-3,70199813241529;28013;"Apartment";"Entire home/apt";5;2;2;3;25;98;1,52;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5087";17337781;"19/2/17";"Madrid";"Centro";40,4113980545295;-3,69516059630582;28013;"Apartment";"Entire home/apt";4;1;2;2;1;100;1;"flexible";150;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"5088";177523;"17/5/11";"Madrid";"Centro";40,4290247941602;-3,70397798482265;28013;"Apartment";"Entire home/apt";2;1;0;1;4;67;0,06;"strict";150;3564;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1
"5089";7000595;"25/6/15";"Madrid";"Centro";40,4094206674347;-3,70029592204115;28013;"Apartment";"Private room";2;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;3564;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1
"5090";6524154;"24/5/15";"Madrid";"Centro";40,4201308616206;-3,69876673961899;28013;"House";"Private room";3;3;1;1;0;91,6317014057198;1,92662515566625;"strict";150;3564;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1
"5091";11645552;"2/3/16";"Madrid";"Retiro";40,4030452421462;-3,67510859925505;28007;"Apartment";"Private room";2;0,5;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;3404;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1
"5092";6413068;"15/5/15";"Madrid";"Moncloa - Aravaca";40,4267769760089;-3,71547419548037;28008;"Apartment";"Entire home/apt";3;1;1;2;0;91,6317014057198;1,92662515566625;"moderate";150;3029;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1
"5093";9380659;"10/11/15";"Madrid";"Centro";40,4110714245616;-3,7080613189163;28013;"Apartment";"Entire home/apt";2;1,5;1;1;5;92;0,32;"flexible";150;3564;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1
"5094";8389063;"5/10/14";"Madrid";"Villa de Vallecas";40,3802661487695;-3,62695510178863;28031;"House";"Entire home/apt";4;2;2;3;3;87;0,17;"flexible";150;1878;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5095";2774760;"12/4/14";"Madrid";"Carabanchel";40,3951124040432;-3,72792195490689;28025;"House";"Private room";2;2;1;1;34;96;0,94;"moderate";150;1554;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0
"5096";16882536;"4/8/16";"Madrid";"Centro";40,4151128518428;-3,70454591410271;28013;"Apartment";"Entire home/apt";4;1;1;1;8;95;4,29;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"5097";16759626;"11/10/14";"Madrid";"Centro";40,4111445124502;-3,70711721581619;28013;"Condominium";"Entire home/apt";4;1;2;2;5;96;2,38;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5098";5043875;"21/8/14";"Madrid";"Tetuan";40,4687244771066;-3,69178413138856;28020;"Apartment";"Private room";2;1;1;2;0;91,6317014057198;1,92662515566625;"flexible";150;2629;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1
"5099";16697170;"27/12/16";"Madrid";"Centro";40,4243725454033;-3,7041986914657;28013;"Apartment";"Entire home/apt";8;2;5;5;11;82;5,24;"strict";150;3564;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1
"5100";4340526;"14/10/14";"Madrid";"Centro";40,4123427283275;-3,70315805085351;28013;"Apartment";"Private room";2;1;1;1;6;97;0,21;"flexible";150;3564;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1
"5101";3519734;"11/6/14";"Madrid";"Centro";40,4252588354395;-3,70540538774677;28013;"Apartment";"Entire home/apt";2;1;0;2;25;94;0,77;"moderate";150;3564;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1
"5102";2588548;"18/3/14";"Madrid";"Retiro";40,4215358350206;-3,67889172664228;28007;"Apartment";"Entire home/apt";6;1;2;4;4;80;0,11;"strict";150;3404;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
"5103";17989850;"27/12/16";"Madrid";"Chamberi";40,4433186795224;-3,71634663604573;28010;"Apartment";"Entire home/apt";5;1;2;3;0;91,6317014057198;1,92662515566625;"flexible";150;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"5104";10173506;"25/12/15";"Madrid";"Centro";40,4231780872429;-3,69640623927313;28013;"Apartment";"Entire home/apt";6;2;4;4;22;99;1,86;"flexible";150;3564;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1
"5105";6790972;"11/6/15";"Madrid";"Centro";40,4233919194822;-3,6984110740864;28013;"Loft";"Entire home/apt";3;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;3564;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1
"5106";6180226;"7/5/14";"Madrid";"Centro";40,4098226891922;-3,70165665809945;28013;"Apartment";"Entire home/apt";3;1;0;2;75;93;3,19;"strict";150;3564;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1
"5107";15548432;"11/10/16";"Madrid";"Centro";40,4239783668669;-3,70593309352441;28013;"Apartment";"Entire home/apt";2;1;0;1;14;79;2,55;"flexible";150;3564;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1
"5108";5563493;"6/3/15";"Madrid";"Moncloa - Aravaca";40,4714190636761;-3,72874338297286;28008;"Apartment";"Entire home/apt";4;1;2;3;4;90;0,21;"strict";150;3029;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0
"5109";3339270;"30/3/12";"Madrid";"Centro";40,4130811293302;-3,70658792590881;28013;"Apartment";"Entire home/apt";3;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;3564;0;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1
"5110";11414260;"22/2/16";"Madrid";"Centro";40,4130075442208;-3,70431376736069;28013;"Apartment";"Entire home/apt";5;3;2;2;11;98;0,87;"strict";150;3564;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1
"5111";2382378;"19/11/11";"Madrid";"Centro";40,4080166081167;-3,69853764811242;28013;"Apartment";"Entire home/apt";3;1;1;2;79;85;2,17;"moderate";150;3564;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1
"5112";15652003;"12/1/16";"Madrid";"Centro";40,4224088798737;-3,70967087489825;28013;"Apartment";"Entire home/apt";8;2;2;3;0;91,6317014057198;1,92662515566625;"strict";150;3564;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1
"5113";17554606;"4/3/17";"Madrid";"Puente de Vallecas";40,3860499719046;-3,64438967845058;28038;"House";"Private room";2;1,5;1;1;0;91,6317014057198;1,92662515566625;"flexible";150;1424;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1
"5114";13407804;"20/11/15";"Madrid";"Centro";40,4282529851651;-3,7091262516301;28013;"Apartment";"Entire home/apt";2;1;1;1;2;100;0,22;"strict";150;3564;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
"5115";1636170;"5/9/13";"Madrid";"Centro";40,4169054418326;-3,69928083586034;28013;"Apartment";"Entire home/apt";5;1;2;3;31;90;0,81;"strict";150;3564;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1
"5116";513848;"26/10/11";"Madrid";"Centro";40,4238527841439;-3,70085365424971;28013;"Apartment";"Entire home/apt";2;1;1;1;38;89;0,68;"strict";150;3564;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1
"5117";10130641;"22/12/15";"Madrid";"Centro";40,4157348419846;-3,70897258379486;28013;"Apartment";"Entire home/apt";4;1;1;1;2;90;0,19;"flexible";150;3564;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1
"5118";15366152;"2/5/13";"Madrid";"Retiro";40,4178272652438;-3,67386424655976;28007;"Apartment";"Entire home/apt";4;2;2;2;2;100;0,63;"moderate";150;3404;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5119";5389230;"18/2/15";"Madrid";"Retiro";40,4190994734317;-3,67539051237283;28007;"Apartment";"Entire home/apt";6;2;3;4;70;88;2,73;"strict";150;3404;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"5120";17505027;"8/5/13";"Madrid";"Centro";40,4170188114807;-3,7067849835131;28013;"Apartment";"Entire home/apt";6;2;2;3;4;95;4;"flexible";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"5121";12865134;"19/5/15";"Madrid";"Centro";40,4142915423891;-3,70403616526105;28013;"Apartment";"Entire home/apt";5;2;2;4;22;95;2,35;"strict";150;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
