ID;Host.Since;Neighbourhood.Group.Cleansed;City;Latitude;Longitude;Zipcode;Property.Type;Room.Type;Accommodates;Bathrooms;Bedrooms;Beds;Number.of.Reviews;Review.Scores.Rating;Reviews.per.Month;Cancellation.Policy;precio.total;Prom.Price.m2.2017;Wireless Internet;Kitchen;Heating;Essentials;Washer;TV;Elevator in building;Family/kid friendly;Iron;Hair dryer;Air conditioning;Laptop friendly workspace;Smoke detector;Wheelchair accessible;Lock on bedroom door;Free parking on premises
2029823;04/12/2013;Centro;Madrid;"40,42572141";"-3,707471362";28015;Apartment;Entire home/apt;2;1;1;1;51;95;"1,28";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
10992119;26/07/2015;Arganzuela;Madrid;"40,39011691";"-3,690525629";28045;Apartment;Private room;1;1;1;1;0;"91,60293384";"1,935054739";flexible;75;3046;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
15318081;30/05/2012;Centro;Madrid;"40,41514037";"-3,702980163";28012;Apartment;Entire home/apt;2;1;1;1;8;98;"1,32";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17133030;18/08/2016;Centro;Madrid;"40,42394999";"-3,70100902";28004;Apartment;Entire home/apt;4;1;1;2;2;100;"1,09";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
12202666;12/03/2016;Centro;Madrid;"40,42411092";"-3,705229079";28004;Condominium;Entire home/apt;2;1;1;1;72;97;"6,19";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
11516444;16/10/2015;Chamartín;Madrid;"40,44628683";"-3,661804731";28002;Apartment;Entire home/apt;3;1;2;2;11;98;"0,84";flexible;75;3663;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1209661;21/08/2012;Arganzuela;Madrid;"40,39165619";"-3,694115653";28045;Apartment;Entire home/apt;4;2;2;3;175;94;4;moderate;75;3046;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE
11490064;20/03/2013;Centro;Madrid;"40,42129089";"-3,705033045";28004;Apartment;Entire home/apt;4;1;1;2;43;86;"3,66";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
8197447;15/11/2013;Centro;Madrid;"40,4252663";"-3,70171794";28004;Apartment;Entire home/apt;2;1;1;1;118;98;"6,22";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
6639621;15/08/2013;Salamanca;Madrid;"40,43191845";"-3,674103469";28006;Apartment;Entire home/apt;4;1;2;2;0;"91,60293384";"1,935054739";moderate;75;3935;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
12493394;01/08/2012;Centro;Madrid;"40,41255647";"-3,71415988";28005;Apartment;Entire home/apt;2;1;1;1;20;96;"1,72";strict;75;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
12343240;28/08/2014;Centro;Madrid;"40,41156614";"-3,708210125";28005;Apartment;Private room;2;1;3;1;1;60;1;strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4219947;23/07/2014;Centro;Madrid;"40,40978047";"-3,70166338";28012;Apartment;Entire home/apt;2;1;1;1;17;98;"0,88";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
12355841;11/04/2016;Chamberí;Madrid;"40,43735391";"-3,69937343";28010;Apartment;Entire home/apt;3;1;1;1;3;80;"0,26";moderate;75;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
17469764;07/01/2013;Centro;Madrid;"40,41840612";"-3,707204724";28013;Apartment;Entire home/apt;4;1;1;2;1;100;1;moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
17292688;29/03/2016;Hortaleza;Madrid;"40,47734514";"-3,663791415";28033;Apartment;Entire home/apt;2;1;1;1;1;100;"0,75";moderate;75;2563;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
13600346;19/06/2016;Centro;Madrid;"40,42665729";"-3,71058704";28015;Apartment;Entire home/apt;2;1;1;1;10;98;"1,08";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8953315;17/10/2015;Centro;Madrid;"40,42496262";"-3,704971958";28015;Apartment;Entire home/apt;4;1;2;3;11;86;"0,66";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
11313107;20/03/2013;Centro;Madrid;"40,42195422";"-3,703775254";28004;Apartment;Entire home/apt;3;1;1;2;68;88;"5,75";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17263012;02/10/2012;Centro;Madrid;"40,4087897";"-3,703649962";28012;Apartment;Entire home/apt;3;1;1;1;2;70;2;strict;75;3564;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
17620091;08/03/2017;Centro;Madrid;"40,42221803";"-3,710651041";28013;Apartment;Entire home/apt;6;1;1;3;0;"91,60293384";"1,935054739";moderate;75;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
10703616;19/03/2013;Centro;Madrid;"40,41128013";"-3,709699646";28005;Apartment;Entire home/apt;4;1;1;2;57;92;"3,89";strict;75;3564;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
14067350;12/05/2015;Centro;Madrid;"40,42324641";"-3,7012118";28004;Apartment;Entire home/apt;4;1;0;2;10;96;"1,18";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
4337324;26/08/2013;Chamberí;Madrid;"40,42896941";"-3,701049066";28010;Apartment;Private room;2;2;1;1;0;"91,60293384";"1,935054739";moderate;75;3863;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
14945795;28/03/2014;Chamberí;Madrid;"40,43349159";"-3,702286166";28010;Condominium;Private room;2;1;1;1;12;97;"1,77";strict;75;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
3908928;22/08/2013;Centro;Madrid;"40,41155039";"-3,694741994";28014;Apartment;Entire home/apt;3;1;1;2;298;94;"9,41";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
9212192;01/11/2015;Centro;Madrid;"40,40911882";"-3,700978354";28012;Apartment;Entire home/apt;2;1;1;2;23;83;"1,42";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
12228095;28/08/2014;Centro;Madrid;"40,41091774";"-3,709934762";28005;Apartment;Private room;2;1;3;2;1;100;"0,08";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
16386018;26/02/2013;Centro;Madrid;"40,40971845";"-3,702532919";28012;Apartment;Entire home/apt;4;1;0;2;6;93;"2,14";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1330726;01/07/2013;Centro;Madrid;"40,41051878";"-3,706236594";28005;Apartment;Entire home/apt;3;1;1;1;45;86;"1,08";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
2207057;20/06/2012;Salamanca;Madrid;"40,42310839";"-3,667566997";28028;Loft;Entire home/apt;4;"1,5";1;2;17;76;"0,47";flexible;75;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
3270195;19/05/2014;Centro;Madrid;"40,42136707";"-3,701398661";28004;Apartment;Entire home/apt;2;1;0;1;62;94;"2,01";flexible;75;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
4087574;03/09/2014;Centro;Madrid;"40,4064312";"-3,700282997";28012;Apartment;Entire home/apt;3;1;1;1;6;100;"0,2";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
17488720;03/04/2012;Usera;Madrid;"40,38636335";"-3,703055329";28026;House;Entire home/apt;4;1;1;2;4;100;"3,43";moderate;75;1596;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
15354191;04/10/2016;Ciudad Lineal;Madrid;"40,45876688";"-3,65632085";28043;Apartment;Private room;2;1;1;1;1;"91,60293384";"0,16";flexible;75;2302;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
17555944;28/06/2013;Centro;Madrid;"40,41688969";"-3,71045352";28013;Apartment;Entire home/apt;3;1;1;2;0;"91,60293384";"1,935054739";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
705891;20/06/2012;Chamberí;Madrid;"40,44453052";"-3,705077878";28003;Apartment;Entire home/apt;1;1;1;2;1;"91,60293384";"0,04";flexible;75;3863;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
7050862;28/06/2015;Chamartín;Madrid;"40,44869479";"-3,662580502";28002;Apartment;Entire home/apt;2;1;1;1;0;"91,60293384";"1,935054739";flexible;75;3663;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
917907;11/05/2012;Chamartín;Madrid;"40,44077444";"-3,677962265";28002;Loft;Entire home/apt;2;1;1;2;5;88;"0,32";moderate;75;3663;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
2963086;09/10/2013;Centro;Madrid;"40,41597281";"-3,702595081";28012;Apartment;Entire home/apt;4;1;1;2;205;97;"5,97";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
3281779;09/06/2014;Centro;Madrid;"40,4107283";"-3,709055768";28005;Apartment;Entire home/apt;4;1;2;2;0;"91,60293384";"1,935054739";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
2622638;23/03/2014;Chamberí;Madrid;"40,43614782";"-3,713756574";28015;Apartment;Entire home/apt;3;1;1;1;1;100;"0,03";flexible;75;3863;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
16723055;10/01/2017;Centro;Madrid;"40,40899109";"-3,699804821";28012;Apartment;Entire home/apt;3;1;1;1;6;93;"2,34";strict;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
7103562;24/01/2014;Centro;Madrid;"40,42239931";"-3,702254717";28004;Apartment;Entire home/apt;2;1;1;2;28;88;"1,45";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
12749767;18/12/2015;Centro;Madrid;"40,4099897";"-3,700933812";28012;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";strict;75;3564;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1354944;07/05/2013;Centro;Madrid;"40,41153012";"-3,69998412";28012;Apartment;Entire home/apt;4;1;1;2;80;88;"1,85";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
11157403;17/01/2016;Centro;Madrid;"40,41476592";"-3,706357608";28005;Apartment;Private room;2;2;1;1;0;"91,60293384";"1,935054739";flexible;75;3564;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
4477908;01/11/2014;Centro;Madrid;"40,41896111";"-3,70606277";28013;Apartment;Private room;2;2;1;1;5;96;"0,17";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
798091;20/11/2012;Centro;Madrid;"40,41499161";"-3,707798786";28013;Apartment;Entire home/apt;2;1;1;1;116;97;"2,22";flexible;75;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17707207;14/03/2017;Centro;Madrid;"40,41049044";"-3,71081331";28005;Apartment;Entire home/apt;4;1;1;2;3;93;3;flexible;75;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
797030;20/11/2012;San Blas - Canillejas;Madrid;"40,43640919";"-3,633213561";28037;Apartment;Entire home/apt;3;2;2;2;147;95;"2,79";moderate;75;1982;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
1275293;29/10/2012;Ciudad Lineal;Madrid;"40,44791374";"-3,661095276";28043;Apartment;Entire home/apt;3;2;2;2;16;98;"0,86";flexible;75;2302;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
8056019;26/08/2015;Centro;Madrid;"40,42192488";"-3,70246681";28004;Apartment;Entire home/apt;2;1;1;1;4;100;"0,21";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
13004291;17/04/2016;Centro;Madrid;"40,42325349";"-3,707694796";28004;Apartment;Entire home/apt;2;1;1;1;1;100;"0,11";flexible;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
13171427;26/06/2013;Centro;Madrid;"40,42744919";"-3,710998294";28015;Apartment;Entire home/apt;2;1;1;1;0;"91,60293384";"1,935054739";moderate;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
15162524;21/09/2016;Centro;Madrid;"40,41300471";"-3,703440351";28012;Apartment;Entire home/apt;3;1;0;1;39;97;"6,43";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
10882132;27/01/2016;Tetuán;Madrid;"40,46432158";"-3,690883934";28020;Loft;Entire home/apt;3;1;0;2;16;88;"1,15";flexible;75;2629;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
4642674;03/11/2013;Centro;Madrid;"40,41136155";"-3,71373264";28005;Apartment;Entire home/apt;5;1;2;3;10;86;"0,35";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
10203339;05/10/2015;Chamberí;Madrid;"40,43095387";"-3,706545215";28012;Apartment;Entire home/apt;4;1;1;2;6;87;"0,39";strict;75;3863;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
5123133;03/11/2013;Centro;Madrid;"40,40772326";"-3,695195643";28012;Apartment;Entire home/apt;5;1;2;3;10;92;"0,38";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
13124184;08/02/2016;San Blas - Canillejas;Madrid;"40,43338925";"-3,63159011";28037;Apartment;Entire home/apt;4;1;1;2;0;"91,60293384";"1,935054739";super_strict_60;75;1982;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
5596172;09/03/2015;Chamberí;Madrid;"40,43670362";"-3,702108818";28010;Apartment;Entire home/apt;3;1;2;3;46;82;"1,88";moderate;75;3863;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
16991904;29/01/2017;Salamanca;Madrid;"40,43289108";"-3,686792939";28006;Apartment;Entire home/apt;2;2;1;1;1;100;1;moderate;75;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
548353;20/06/2012;Chamberí;Madrid;"40,4465931";"-3,704921563";28003;Apartment;Entire home/apt;3;1;1;2;0;"91,60293384";"1,935054739";moderate;75;3863;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
16083537;28/08/2016;Chamberí;Madrid;"40,43311739";"-3,711518351";28015;Apartment;Entire home/apt;5;2;2;3;0;"91,60293384";"1,935054739";moderate;75;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
10648853;11/06/2015;Salamanca;Madrid;"40,42529602";"-3,667037377";28028;Apartment;Entire home/apt;2;1;1;1;5;95;"0,9";flexible;75;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
10182539;24/04/2013;Centro;Madrid;"40,41035244";"-3,709268183";28005;Apartment;Private room;2;"0,5";3;1;1;80;"0,73";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
17093822;05/07/2015;Puente de Vallecas;Madrid;"40,39942744";"-3,666813803";28038;Condominium;Entire home/apt;4;1;2;3;0;"91,60293384";"1,935054739";flexible;75;1424;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
16398593;28/07/2016;Puente de Vallecas;Madrid;"40,38305837";"-3,65927952";28018;Apartment;Entire home/apt;4;1;1;2;4;80;"1,71";strict;75;1424;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
13456237;01/07/2014;Centro;Madrid;"40,41614793";"-3,70047993";28014;Apartment;Entire home/apt;2;1;1;1;5;85;"1,23";strict;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
4087580;03/09/2014;Centro;Madrid;"40,40653555";"-3,702153918";28012;Apartment;Entire home/apt;3;1;1;1;10;84;"0,36";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
2707743;20/03/2013;Centro;Madrid;"40,42306354";"-3,709970734";28015;Apartment;Entire home/apt;4;1;1;2;95;81;"2,64";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
15597222;20/10/2016;Arganzuela;Madrid;"40,40270442";"-3,703142796";28005;Apartment;Entire home/apt;2;1;2;1;0;"91,60293384";"1,935054739";flexible;75;3046;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
15526014;16/10/2016;Centro;Madrid;"40,41301217";"-3,704657786";28012;Apartment;Entire home/apt;2;1;1;3;7;97;"1,33";strict;75;3564;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
17648404;15/10/2012;Centro;Madrid;"40,40742346";"-3,703908548";28012;Apartment;Entire home/apt;4;1;3;3;0;"91,60293384";"1,935054739";flexible;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
13611167;24/07/2012;Puente de Vallecas;Madrid;"40,3983926";"-3,667835367";28038;Apartment;Entire home/apt;4;1;1;2;5;92;"0,52";moderate;75;1424;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
4799940;11/05/2012;Salamanca;Madrid;"40,4320595";"-3,674134111";28006;Apartment;Entire home/apt;2;1;1;1;8;95;"0,43";moderate;75;3935;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
14879440;06/08/2016;Arganzuela;Madrid;"40,40245354";"-3,688944484";28045;Apartment;Private room;2;1;1;1;74;95;"10,57";moderate;75;3046;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
9741725;25/02/2015;Centro;Madrid;"40,4183562";"-3,699053477";28008;Loft;Entire home/apt;3;1;1;2;39;93;"2,39";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
15034204;17/12/2014;Centro;Madrid;"40,42094654";"-3,700142347";28004;Apartment;Entire home/apt;4;1;1;2;27;99;"4,13";moderate;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
13000809;29/04/2016;Centro;Madrid;"40,40944018";"-3,705921863";28012;Apartment;Entire home/apt;4;1;1;1;19;98;"1,8";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
15743563;28/02/2013;Centro;Madrid;"40,42623381";"-3,711147425";28015;Condominium;Entire home/apt;2;1;1;1;1;100;"0,21";flexible;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
3285747;20/03/2013;Centro;Madrid;"40,42167071";"-3,707393921";28004;Apartment;Entire home/apt;4;1;1;2;129;84;"4,2";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
6092276;20/04/2015;Centro;Madrid;"40,42333027";"-3,706014218";28004;Apartment;Private room;2;1;1;1;3;100;"0,14";flexible;75;3564;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17933917;15/03/2017;San Blas - Canillejas;Madrid;"40,44069245";"-3,609944711";28022;House;Entire home/apt;2;1;1;1;1;100;1;flexible;75;1982;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
15892480;20/03/2013;Centro;Madrid;"40,42264763";"-3,709347682";28015;Apartment;Entire home/apt;4;1;1;2;8;93;"2,02";strict;75;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
